2025-06-03 14:11:15 utils.py:l226 INFO	Command: /home/haali/miniconda3/envs/test/bin/ppanggolin all --fasta testingDataset/genomes.fasta.list -c8
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0219 | GCF_000590635.1_ASM59063v1_genomic_CDS_0220 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0236 | GCF_000590635.1_ASM59063v1_genomic_CDS_0237 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0242 | GCF_000590635.1_ASM59063v1_genomic_CDS_0243 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0245 | GCF_000590635.1_ASM59063v1_genomic_CDS_0246 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0256 | GCF_000590635.1_ASM59063v1_genomic_CDS_0257 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0261 | GCF_000590635.1_ASM59063v1_genomic_CDS_0262 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0262 | GCF_000590635.1_ASM59063v1_genomic_CDS_0263 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0264 | GCF_000590635.1_ASM59063v1_genomic_CDS_0265 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0268 | GCF_000590635.1_ASM59063v1_genomic_CDS_0269 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0270 | GCF_000590635.1_ASM59063v1_genomic_CDS_0271 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0271 | GCF_000590635.1_ASM59063v1_genomic_CDS_0272 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0276 | GCF_000590635.1_ASM59063v1_genomic_CDS_0277 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0279 | GCF_000590635.1_ASM59063v1_genomic_CDS_0280 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0286 | GCF_000590635.1_ASM59063v1_genomic_CDS_0287 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0297 | GCF_000590635.1_ASM59063v1_genomic_CDS_0298 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0298 | GCF_000590635.1_ASM59063v1_genomic_CDS_0299 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0303 | GCF_000590635.1_ASM59063v1_genomic_CDS_0304 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0306 | GCF_000590635.1_ASM59063v1_genomic_CDS_0307 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0308 | GCF_000590635.1_ASM59063v1_genomic_CDS_0309 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0324 | GCF_000590635.1_ASM59063v1_genomic_CDS_0325 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0331 | GCF_000590635.1_ASM59063v1_genomic_CDS_0332 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0333 | GCF_000590635.1_ASM59063v1_genomic_CDS_0334 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0337 | GCF_000590635.1_ASM59063v1_genomic_CDS_0338 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0339 | GCF_000590635.1_ASM59063v1_genomic_CDS_0340 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0341 | GCF_000590635.1_ASM59063v1_genomic_CDS_0342 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0353 | GCF_000590635.1_ASM59063v1_genomic_CDS_0354 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0364 | GCF_000590635.1_ASM59063v1_genomic_CDS_0365 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0367 | GCF_000590635.1_ASM59063v1_genomic_CDS_0368 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0371 | GCF_000590635.1_ASM59063v1_genomic_CDS_0372 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0372 | GCF_000590635.1_ASM59063v1_genomic_CDS_0373 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0373 | GCF_000590635.1_ASM59063v1_genomic_CDS_0374 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0374 | GCF_000590635.1_ASM59063v1_genomic_CDS_0375 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0391 | GCF_000590635.1_ASM59063v1_genomic_CDS_0392 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0400 | GCF_000590635.1_ASM59063v1_genomic_CDS_0401 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0407 | GCF_000590635.1_ASM59063v1_genomic_CDS_0408 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0409 | GCF_000590635.1_ASM59063v1_genomic_CDS_0410 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0410 | GCF_000590635.1_ASM59063v1_genomic_CDS_0411 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0421 | GCF_000590635.1_ASM59063v1_genomic_CDS_0422 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0422 | GCF_000590635.1_ASM59063v1_genomic_CDS_0423 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0423 | GCF_000590635.1_ASM59063v1_genomic_CDS_0424 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0434 | GCF_000590635.1_ASM59063v1_genomic_CDS_0435 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0435 | GCF_000590635.1_ASM59063v1_genomic_CDS_0436 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0438 | GCF_000590635.1_ASM59063v1_genomic_CDS_0439 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0442 | GCF_000590635.1_ASM59063v1_genomic_CDS_0443 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0453 | GCF_000590635.1_ASM59063v1_genomic_CDS_0454 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0460 | GCF_000590635.1_ASM59063v1_genomic_CDS_0461 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0461 | GCF_000590635.1_ASM59063v1_genomic_CDS_0462 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0467 | GCF_000590635.1_ASM59063v1_genomic_CDS_0468 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0470 | GCF_000590635.1_ASM59063v1_genomic_CDS_0471 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0472 | GCF_000590635.1_ASM59063v1_genomic_CDS_0473 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0475 | GCF_000590635.1_ASM59063v1_genomic_CDS_0476 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0478 | GCF_000590635.1_ASM59063v1_genomic_CDS_0479 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0479 | GCF_000590635.1_ASM59063v1_genomic_CDS_0480 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0483 | GCF_000590635.1_ASM59063v1_genomic_CDS_0484 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0485 | GCF_000590635.1_ASM59063v1_genomic_CDS_0486 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0487 | GCF_000590635.1_ASM59063v1_genomic_CDS_0488 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0490 | GCF_000590635.1_ASM59063v1_genomic_CDS_0491 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0493 | GCF_000590635.1_ASM59063v1_genomic_CDS_0494 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0497 | GCF_000590635.1_ASM59063v1_genomic_CDS_0498 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0501 | GCF_000590635.1_ASM59063v1_genomic_CDS_0502 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0502 | GCF_000590635.1_ASM59063v1_genomic_CDS_0503 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0508 | GCF_000590635.1_ASM59063v1_genomic_CDS_0509 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0521 | GCF_000590635.1_ASM59063v1_genomic_CDS_0522 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0529 | GCF_000590635.1_ASM59063v1_genomic_CDS_0530 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0540 | GCF_000590635.1_ASM59063v1_genomic_CDS_0541 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0542 | GCF_000590635.1_ASM59063v1_genomic_CDS_0543 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0547 | GCF_000590635.1_ASM59063v1_genomic_CDS_0548 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0552 | GCF_000590635.1_ASM59063v1_genomic_CDS_0553 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0558 | GCF_000590635.1_ASM59063v1_genomic_CDS_0559 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0562 | GCF_000590635.1_ASM59063v1_genomic_CDS_0563 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0567 | GCF_000590635.1_ASM59063v1_genomic_CDS_0568 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0569 | GCF_000590635.1_ASM59063v1_genomic_CDS_0570 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0577 | GCF_000590635.1_ASM59063v1_genomic_CDS_0578 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0581 | GCF_000590635.1_ASM59063v1_genomic_CDS_0582 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0582 | GCF_000590635.1_ASM59063v1_genomic_CDS_0583 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0593 | GCF_000590635.1_ASM59063v1_genomic_CDS_0594 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0603 | GCF_000590635.1_ASM59063v1_genomic_CDS_0604 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0607 | GCF_000590635.1_ASM59063v1_genomic_CDS_0608 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0609 | GCF_000590635.1_ASM59063v1_genomic_CDS_0610 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0610 | GCF_000590635.1_ASM59063v1_genomic_CDS_0611 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0611 | GCF_000590635.1_ASM59063v1_genomic_CDS_0612 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0613 | GCF_000590635.1_ASM59063v1_genomic_CDS_0614 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0617 | GCF_000590635.1_ASM59063v1_genomic_CDS_0618 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0618 | GCF_000590635.1_ASM59063v1_genomic_CDS_0619 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0623 | GCF_000590635.1_ASM59063v1_genomic_CDS_0624 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0624 | GCF_000590635.1_ASM59063v1_genomic_CDS_0625 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0625 | GCF_000590635.1_ASM59063v1_genomic_CDS_0626 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0649 | GCF_000590635.1_ASM59063v1_genomic_CDS_0650 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0656 | GCF_000590635.1_ASM59063v1_genomic_CDS_0657 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0658 | GCF_000590635.1_ASM59063v1_genomic_CDS_0659 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0659 | GCF_000590635.1_ASM59063v1_genomic_CDS_0660 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0663 | GCF_000590635.1_ASM59063v1_genomic_CDS_0664 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0667 | GCF_000590635.1_ASM59063v1_genomic_CDS_0668 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0686 | GCF_000590635.1_ASM59063v1_genomic_CDS_0687 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0688 | GCF_000590635.1_ASM59063v1_genomic_CDS_0689 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0690 | GCF_000590635.1_ASM59063v1_genomic_CDS_0691 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0700 | GCF_000590635.1_ASM59063v1_genomic_CDS_0701 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0702 | GCF_000590635.1_ASM59063v1_genomic_CDS_0703 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0703 | GCF_000590635.1_ASM59063v1_genomic_CDS_0704 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0710 | GCF_000590635.1_ASM59063v1_genomic_CDS_0711 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0723 | GCF_000590635.1_ASM59063v1_genomic_CDS_0724 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0728 | GCF_000590635.1_ASM59063v1_genomic_CDS_0729 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0730 | GCF_000590635.1_ASM59063v1_genomic_CDS_0731 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0734 | GCF_000590635.1_ASM59063v1_genomic_CDS_0735 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0735 | GCF_000590635.1_ASM59063v1_genomic_CDS_0736 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0745 | GCF_000590635.1_ASM59063v1_genomic_CDS_0746 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0751 | GCF_000590635.1_ASM59063v1_genomic_CDS_0752 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0760 | GCF_000590635.1_ASM59063v1_genomic_CDS_0761 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0761 | GCF_000590635.1_ASM59063v1_genomic_CDS_0762 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0762 | GCF_000590635.1_ASM59063v1_genomic_CDS_0763 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0764 | GCF_000590635.1_ASM59063v1_genomic_CDS_0765 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0767 | GCF_000590635.1_ASM59063v1_genomic_CDS_0768 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0775 | GCF_000590635.1_ASM59063v1_genomic_CDS_0776 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0777 | GCF_000590635.1_ASM59063v1_genomic_CDS_0778 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0787 | GCF_000590635.1_ASM59063v1_genomic_CDS_0788 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0790 | GCF_000590635.1_ASM59063v1_genomic_CDS_0791 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0794 | GCF_000590635.1_ASM59063v1_genomic_CDS_0795 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0795 | GCF_000590635.1_ASM59063v1_genomic_CDS_0796 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0798 | GCF_000590635.1_ASM59063v1_genomic_CDS_0799 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0820 | GCF_000590635.1_ASM59063v1_genomic_CDS_0821 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0826 | GCF_000590635.1_ASM59063v1_genomic_CDS_0827 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0837 | GCF_000590635.1_ASM59063v1_genomic_CDS_0838 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0850 | GCF_000590635.1_ASM59063v1_genomic_CDS_0851 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0856 | GCF_000590635.1_ASM59063v1_genomic_tRNA_0037 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000590635.1_ASM59063v1_genomic_CDS_0857 | GCF_000590635.1_ASM59063v1_genomic_CDS_0858 has no DNA sequence.
